CNTSTUID,NatCen,PV1MATH,PV1READ,PV1SCIE,Nivel,Modalidad,Sostenimiento,W_FSTUWT
48404567,048400,392.247,408.107,400.737,1,1,1,342.225
48404577,048400,268.573,330.978,301.385,1,1,1,159.048
48404597,048400,436.039,482.485,444.944,1,1,1,327.2432
48404604,048400,313.221,338.485,351.268,1,1,1,285.3283
48404623,048400,449.555,382.012,461.429,1,1,1,124.7909
48404643,048400,367.404,447.075,364.331,1,1,1,207.6887
48404659,048400,351.891,316.192,335.956,1,1,1,285.2242
48404671,048400,423.205,374.063,351.571,1,1,1,234.5769
48404678,048400,276.63,272.615,275.163,1,1,1,327.2432
48404683,048400,390.188,352.269,381.821,1,1,1,143.8677
48404690,048400,299.397,381.1,337.085,1,1,1,153.9643
48404715,048400,442.279,596.28,496.27,1,1,1,159.048
48404723,048400,372.938,376.186,374.915,1,1,1,189.9446
48404724,048400,335.626,428.418,449.736,1,1,1,135.3591
48404745,048400,376.584,337.422,359.43,1,1,1,110.5299
48404753,048400,312.847,432.653,432.692,1,1,1,212.6055
48404756,048400,263.207,299.567,315.869,1,1,1,190.3523
48404758,048400,397.508,458.954,444.488,1,1,1,285.2242
48404763,048400,385.111,496.391,450.66,1,1,1,207.6887
48404768,048400,405.428,385.507,370.695,1,1,1,203.922
48404769,048400,412.983,456.068,432.633,1,1,1,342.225
48404770,048400,346.986,301.752,354.848,1,1,1,99.57602
48404772,048400,340.944,438.178,422.226,1,1,1,153.9643
48404780,048400,293.779,353.903,335.542,1,1,1,342.225
48404796,048400,347.913,431.18,356.538,1,1,1,142.0532
48404826,048400,362.577,364.873,441.633,1,1,1,158.9487
48404831,048400,282.707,296.28,244.936,1,1,1,162.9803
48404832,048400,350.331,473.624,413.997,1,1,1,195.8831
48404849,048400,346.712,470.877,395.533,1,1,1,221.1183
48404869,048400,452.134,373.446,482.175,1,1,1,290.7794
48404871,048400,464.054,498.964,444.535,1,1,1,304.0179
48404881,048400,453.153,543.969,496.012,1,1,1,207.6887
48404882,048400,400.139,480.617,459.655,1,1,1,35.03068
48404885,048400,378.756,369.761,366.836,1,1,1,39.5505
48404889,048400,485.729,417.197,477.433,1,1,1,246.7407
48404891,048400,357.183,460.638,412.73,1,1,1,135.1097
48404898,048400,351.147,375.51,333.963,1,1,1,142.0532
48404904,048400,511.423,521.921,465.987,1,1,1,221.1183
48404944,048400,350.37,333.958,347.454,1,1,1,231.1132
48404948,048400,330.585,453.603,413.529,1,1,1,135.1097
48404967,048400,473.312,452.931,395.236,1,1,1,304.0179
48404994,048400,359.38,369.856,393.965,1,1,1,153.9643
48404996,048400,318.336,382.56,335.264,1,1,1,157.7231
48404997,048400,450.834,345.189,387.603,1,1,1,124.7909
48405009,048400,336.463,415.079,379.216,1,1,1,234.5769
48405016,048400,371.17,435.976,375.997,1,1,1,135.1097
48405017,048400,373.098,416.481,369.478,1,1,1,207.6887
48405031,048400,387.771,481.504,493.114,1,1,1,39.5505
48405042,048400,354.113,270.653,302.065,1,1,1,212.6055
48405046,048400,357.601,419.143,382.904,1,1,1,189.9446
48405052,048400,406.32,377.031,349.347,1,1,1,247.2784
48405081,048400,481.442,543.573,534.86,1,1,1,203.922
48405083,048400,327.568,403.488,385.23,1,1,1,162.0677
48405102,048400,272.276,362.519,281.279,1,1,1,330.7882
48405147,048400,310.396,274.368,376.124,1,1,1,243.9264
48405155,048400,450.257,430.28,472.848,1,1,1,158.9487
48405162,048400,389.106,419.992,450.236,1,1,1,99.96924
48405165,048400,299.409,363.781,303.295,1,1,1,255.4498
48405175,048400,339.086,402.988,397.722,1,1,1,158.0687
48405176,048400,334.392,391.228,373.924,1,1,1,142.1044
48405210,048400,376.394,415.671,416.961,1,1,1,313.3965
48405217,048400,376.242,390.073,373.099,1,1,1,153.9643
48405220,048400,403.716,370.581,433.729,1,1,1,139.0478
48405226,048400,343.014,345.469,370.904,1,1,1,165.7533
48405249,048400,381.144,417.951,365.897,1,1,1,180.5201
48405250,048400,269.252,296.196,302.521,1,1,1,101.7544
48405255,048400,347.956,385.719,382.735,1,1,1,162.0677
48405274,048400,398.586,518.736,457.238,1,1,1,180.5201
48405289,048400,440.006,411.943,429.758,1,1,1,287.2054
48405293,048400,339.957,357.014,409.513,1,1,1,197.3253
48405304,048400,292.325,353.102,309.336,1,1,1,135.1097
48405309,048400,381.297,462.869,363.732,1,1,1,153.9643
48405316,048400,349.097,407.691,364.129,1,1,1,209.3578
48405329,048400,409.79,499.733,424.241,1,1,1,180.5201
48405352,048400,517.244,487.895,497.67,1,1,1,110.5299
48405354,048400,416.01,414.616,488.007,1,1,1,110.5299
48405376,048400,275.509,262.475,283.032,1,1,1,141.4692
48405419,048400,273.52,366.801,334.673,1,1,1,153.9643
48405420,048400,424.699,410.031,446.962,1,1,1,99.96924
48405423,048400,301.255,396.918,387.334,1,1,1,342.225
48405434,048400,286.039,326.217,309.392,1,1,1,110.5299
48405440,048400,354.715,396.955,410.639,1,1,1,159.048
48405445,048400,293.537,234.813,247.196,1,1,1,253.2723
48405452,048400,328.204,344.11,336.076,1,1,1,141.4692
48405458,048400,471.591,446.316,405.537,1,1,1,39.5505
48405478,048400,337.308,328.545,299.325,1,1,1,221.1183
48405481,048400,304.094,215.427,298.056,1,1,1,158.9487
48405486,048400,418.398,488.724,423.177,1,1,1,207.6887
48405528,048400,565.635,439.139,470.428,1,1,1,175.1241
48405529,048400,328.12,348.65,370.47,1,1,1,99.96924
48405538,048400,507.069,424.814,441.083,1,1,1,204.3627
48405539,048400,311.42,277.278,325.083,1,1,1,173.4277
48405549,048400,216.249,335.815,307.407,1,1,1,99.96924
48405552,048400,326.288,324.182,321.832,1,1,1,153.9643
48405585,048400,324.758,336.844,359.339,1,1,1,204.3627
48405588,048400,443.281,457.674,437.915,1,1,1,255.4498
48405589,048400,258.453,261.064,297.616,1,1,1,234.5769
48405604,048400,416.77,417.606,411.03,1,1,1,180.5201
48405615,048400,478.112,521.28,464.314,1,1,1,180.5201
48405617,048400,500.872,466.703,525.2,1,1,1,99.57602
48405629,048400,376.41,281.041,364.829,1,1,1,204.3627
48405641,048400,383.468,438.979,411.193,1,1,1,246.7407
48405643,048400,415.103,485.387,460.632,1,1,1,212.6055
48405644,048400,488.411,501.64,444.831,1,1,1,180.5201
48405653,048400,252.676,376.381,342.946,1,1,1,157.4238
48405712,048400,312.536,371.283,336.237,1,1,1,285.3283
48405724,048400,408.236,393.462,415.653,1,1,1,212.6055
48405731,048400,466.795,481.347,440.122,1,1,1,204.4903
48405734,048400,365.905,374.268,368.783,1,1,1,153.9643
48405735,048400,422.089,414.737,401.074,1,1,1,251.6941
48405748,048400,511.414,598.256,526.953,1,1,1,281.1933
48405754,048400,256.829,284.099,312.035,1,1,1,222.6493
48405761,048400,317.628,385.616,370.148,1,1,1,153.9643
48405764,048400,267.426,285.148,307.685,1,1,1,342.225
48405766,048400,344.314,352.429,310.388,1,1,1,170.1711
48405778,048400,351.198,429.639,374.518,1,1,1,35.03068
48405779,048400,385.107,490.333,418.501,1,1,1,249.1182
48405790,048400,401.629,419.712,422.669,1,1,1,170.1711
48405793,048400,351.835,334.274,343.101,1,1,1,164.7459
48405801,048400,400.628,408.638,406.626,1,1,1,162.0677
48405803,048400,318.089,458.908,412.056,1,1,1,165.7533
48405809,048400,359.066,293.816,379.707,1,1,1,290.7794
48405811,048400,324.08,428.892,422.901,1,1,1,287.2054
48405826,048400,440.502,509.588,477.396,1,1,1,290.7794
48405841,048400,337.511,401.474,414.564,1,1,1,212.6055
48405845,048400,352.508,339.085,318.459,1,1,1,175.1241
48405853,048400,256.846,331.749,328.74,1,1,1,142.0532
48405858,048400,354.391,369.185,358.248,1,1,1,287.2054
48405863,048400,351.378,320.849,400.439,1,1,1,240.0164
48405870,048400,450.949,396.026,383.637,1,1,1,175.1241
48405872,048400,448.455,454.121,435.274,1,1,1,207.6887
48405874,048400,372.021,435.641,409.38,1,1,1,170.1711
48405888,048400,393.723,407.282,376.477,1,1,1,165.7533
48405901,048400,445.658,444.469,438.553,1,1,1,189.9446
48405917,048400,359.084,398.893,412.89,1,1,1,313.3965
48405919,048400,331.836,372.435,407.236,1,1,1,252.4421
48405932,048400,510.927,492.603,519.616,1,1,1,249.1182
48405951,048400,400.211,412.514,422.559,1,1,1,339.2426
48405956,048400,377.787,408.937,369.987,1,1,1,159.048
48405967,048400,397.477,453.611,371.355,1,1,1,304.0179
48405968,048400,412.392,423.877,418.262,1,1,1,153.9643
48405980,048400,435.511,472.639,461.019,1,1,1,190.8042
48405986,048400,374.396,438.359,361.684,1,1,1,221.1183
48405990,048400,377.572,423.297,419.112,1,1,1,207.6887
48406005,048400,434.531,446.556,418.705,1,1,1,246.7407
48406026,048400,487.226,474.002,456.89,1,1,1,143.8677
48406027,048400,336.447,355.287,368.288,1,1,1,313.3965
48406029,048400,436.494,386.509,410.203,1,1,1,207.6887
48406043,048400,354.65,379.131,389.916,1,1,1,255.4498
48406061,048400,420.12,446.19,437.417,1,1,1,153.9643
48406062,048400,448.22,502.189,511.602,1,1,1,316.875
48406066,048400,513.257,466.827,509.772,1,1,1,110.5299
48406074,048400,404.624,459.082,382.074,1,1,1,153.9643
48406076,048400,482.059,424.48,445.276,1,1,1,204.3627
48406079,048400,313.342,272.117,324.591,1,1,1,153.9643
48406085,048400,404.556,520.886,465.658,1,1,1,124.7909
48406107,048400,311.515,330.831,407.847,1,1,1,285.2242
48406109,048400,583.116,542.709,574.341,1,1,1,195.8831
48406110,048400,340.812,423.98,379.424,1,1,1,249.1182
48406113,048400,386.2,445.664,417.108,1,1,1,135.3591
48406116,048400,333.339,374.247,407.126,1,1,1,153.9643
48406123,048400,309.923,330.97,344.991,1,1,1,148.0452
48406125,048400,514.367,545.281,535.751,1,1,1,249.1182
48406143,048400,309.558,412.895,380.438,1,1,1,246.7407
48406144,048400,366.757,449.706,385.499,1,1,1,285.2242
48406154,048400,451.338,429.287,440.994,1,1,1,281.1933
48406170,048400,369.043,345.114,333.409,1,1,1,153.9643
48406175,048400,478.23,543.456,494.856,1,1,1,153.9643
48406176,048400,438.271,472.301,427.07,1,1,1,222.6493
48406181,048400,378.085,436.364,433.796,1,1,1,117.7176
48406188,048400,338.898,367.279,385.613,1,1,1,153.9643
48406201,048400,293.898,304.069,311.947,1,1,1,153.9643
48406219,048400,320.134,417.574,365.439,1,1,1,135.1097
48406221,048400,348.732,386.724,416.951,1,1,1,162.0677
48406225,048400,314.678,342.016,346.096,1,1,1,158.9487
48406233,048400,305.559,312.011,282.158,1,1,1,153.9643
48406251,048400,524.085,480.073,472.434,1,1,1,203.922
48406260,048400,385.562,385.102,416.338,1,1,1,333.8572
48406264,048400,424.24,433.02,408.436,1,1,1,195.8831
48406267,048400,246.029,342.559,354.469,1,1,1,212.6055
48406269,048400,455.683,553.707,492.861,1,1,1,316.875
48406272,048400,377.509,414.428,403.188,1,1,1,313.3965
48406292,048400,462.566,548.587,516.847,1,1,1,281.1933
48406330,048400,378.461,434.397,414.245,1,1,1,247.2784
48406331,048400,354.599,397.643,377.75,1,1,1,153.9643
48406333,048400,311.536,320.072,305.214,1,1,1,253.2723
48406342,048400,293.605,362.998,334.877,1,1,1,141.4692
48406343,048400,315.516,290.507,323.64,1,1,1,333.8572
48406344,048400,481.246,500.441,496.154,1,1,1,153.9643
48406348,048400,303.304,346.508,426.074,1,1,1,212.6055
48406357,048400,272.475,353.637,357.641,1,1,1,243.9264
48406361,048400,322.142,343.171,321.635,1,1,1,304.0179
48406371,048400,333.336,344.013,323.691,1,1,1,139.0478
48406384,048400,458.061,442.03,412.484,1,1,1,162.0677
48406387,048400,290.339,278.619,285.659,1,1,1,240.0164
48406398,048400,382.782,387.837,317.89,1,1,1,287.2054
48406400,048400,223.204,251.817,287.484,1,1,1,152.0796
48406403,048400,275.29,339.77,314.208,1,1,1,246.7407
48406406,048400,438.938,426.617,411.073,1,1,1,158.9487
48406407,048400,467.546,443.884,416.12,1,1,1,195.8831
48406417,048400,320.617,301.896,328.944,1,1,1,35.03068
48406430,048400,496.368,461.275,525.002,1,1,1,135.3591
48406446,048400,389.835,412.965,449.677,1,1,1,207.6887
48406461,048400,320.762,343.949,351.039,1,1,1,342.225
48406462,048400,378.293,400.002,393.238,1,1,1,285.3283
48406498,048400,290.465,329.097,334.65,1,1,1,240.0164
48406538,048400,378.242,374.85,414.556,1,1,1,207.6887
48406539,048400,423.402,468.646,398.975,1,1,1,285.2242
48406554,048400,492.166,492.173,519.156,1,1,1,222.6493
48406562,048400,354.026,290.931,284.041,1,1,1,181.5393
48406569,048400,390.813,356.35,312.901,1,1,1,234.5769
48406578,048400,460.075,459.86,508.907,1,1,1,204.4903
48406579,048400,434.941,476.181,398.241,1,1,1,153.9643
48406593,048400,373.558,320.691,350.777,1,1,1,261.0341
48406610,048400,388.424,383.53,379.663,1,1,1,342.225
48406629,048400,391.902,426.486,382.878,1,1,1,105.5303
48406630,048400,352.967,315.106,359.561,1,1,1,157.4238
48406634,048400,417.251,451.551,469.138,1,1,1,99.57602
48406637,048400,421.201,520.158,425.325,1,1,1,204.3627
48406655,048400,346.283,255.547,288.78,1,1,1,251.6941
48406660,048400,411.388,393.096,447.217,1,1,1,110.5299
48406673,048400,358.878,359.449,387.844,1,1,1,144.2076
48406683,048400,467.821,462.474,444.638,1,1,1,195.8831
48406697,048400,538.857,494.528,476.652,1,1,1,204.4903
48406701,048400,273.868,369.832,298.062,1,1,1,234.5769
48406738,048400,414.402,434.518,446.597,1,1,1,249.1182
48406740,048400,319.188,451.318,363.924,1,1,1,205.0766
48406754,048400,313.447,235.989,305.477,1,1,1,157.7231
48406759,048400,422.048,502.374,423.605,1,1,1,159.048
48406763,048400,301.1,308.259,296.728,1,1,1,142.0532
48406786,048400,324.389,441.471,438.762,1,1,1,99.96924
48406831,048400,365.83,281.662,320.24,1,1,1,99.57602
48406835,048400,448.796,500.542,432.053,1,1,1,190.8042
48406854,048400,347.553,379.045,359.926,1,1,1,285.3283
48406880,048400,400.851,398.397,443.281,1,1,1,162.0677
48406884,048400,386.352,411.205,349.721,1,1,1,203.922
48406888,048400,413.468,535.247,494.176,1,1,1,135.1097
48406905,048400,490.286,496.642,492.969,1,1,1,110.5299
48406920,048400,442.962,417.572,470.194,1,1,1,207.6887
48406932,048400,384.488,354.689,342.054,1,1,1,162.0677
48406949,048400,332.534,276.486,336.134,1,1,1,240.0164
48406969,048400,235.817,379.996,349.139,1,1,1,146.2412
48406973,048400,390.656,313.953,383.634,1,1,1,153.9643
48406980,048400,382.54,426.741,444.379,1,1,1,153.9643
48407006,048400,309.269,448.364,386.432,1,1,1,170.1711
48407012,048400,493.007,474.461,481.013,1,1,1,157.4238
48407013,048400,414.69,398.087,395.485,1,1,1,153.9643
48407028,048400,420.711,421.695,415.581,1,1,1,285.3283
48407071,048400,561.357,465.065,519.183,1,1,1,204.4903
48407079,048400,364.735,367.318,388.529,1,1,1,99.96924
48407095,048400,384.687,370.017,349.289,1,1,1,208.6716
48407114,048400,355.17,350.328,363.872,1,1,1,141.753
48407122,048400,382.162,320.562,343.015,1,1,1,221.1183
48407137,048400,400.472,485.96,461.636,1,1,1,316.875
48407139,048400,431.372,427.179,473.193,1,1,1,135.3591
48407143,048400,382.136,392.191,391.212,1,1,1,162.9803
48407145,048400,211.549,362.414,323.026,1,1,1,141.753
48407148,048400,561.997,519.124,538.449,1,1,1,342.225
48407149,048400,377.65,326.62,322.374,1,1,1,143.8677
48407156,048400,412.122,407.683,448.198,1,1,1,124.7909
48407169,048400,573.305,550.542,568.3,1,1,1,141.753
48407174,048400,400.295,249.77,309.666,1,1,1,342.225
48407185,048400,385.837,399.674,393.336,1,1,1,141.4692
48407203,048400,284.579,219.612,271.668,1,1,1,205.0766
48407207,048400,359.064,310.869,357.171,1,1,1,148.0452
48407216,048400,385.558,499.005,461.167,1,1,1,190.8042
48407221,048400,511.211,483.483,512.74,1,1,1,204.3627
48407225,048400,462.771,469.823,439.199,1,1,1,190.8042
48407230,048400,382.647,321.51,336.668,1,1,1,39.5505
48407234,048400,410.511,439.178,359.755,1,1,1,195.8831
48407238,048400,488.888,535.684,487.768,1,1,1,281.1933
48407263,048400,376.523,474.465,449.297,1,1,1,258.2171
48407266,048400,362.718,360.157,412.073,1,1,1,251.6941
48407275,048400,442.414,458.999,442.884,1,1,1,162.0677
48407285,048400,404.72,433.312,402.233,1,1,1,173.4277
48407286,048400,365.444,431.36,420.077,1,1,1,135.1097
48407287,048400,379.832,339.965,314.105,1,1,1,255.4498
48407298,048400,364.293,334.335,346.306,1,1,1,189.9446
48407309,048400,350.021,372.708,346.343,1,1,1,189.9446
48407318,048400,424.14,410.898,415.258,1,1,1,240.0164
48407331,048400,341.682,439.419,435.049,1,1,1,159.048
48407332,048400,434.593,403.744,502.679,1,1,1,153.9643
48407341,048400,344.139,411.48,341.388,1,1,1,246.7407
48407377,048400,472.229,386.863,452.635,1,1,1,313.3965
48407378,048400,286.394,301.099,341.423,1,1,1,158.0687
48407388,048400,279.279,306.287,369.999,1,1,1,153.9643
48407413,048400,399.43,420.691,425.731,1,1,1,165.7533
48407427,048400,374.917,375.589,385.162,1,1,1,212.6055
48407429,048400,452.541,477.886,465.311,1,1,1,99.57602
48407451,048400,401.635,434.884,456.991,1,1,1,170.1711
48407465,048400,326.245,351.785,328.784,1,1,1,141.753
48407466,048400,439.465,475.132,488.896,1,1,1,110.5299
48407475,048400,471.707,497.755,486.361,1,1,1,135.3591
48407492,048400,361.199,380.992,414.709,1,1,1,162.0677
48407498,048400,310.945,400.954,347.858,1,1,1,152.0796
48407500,048400,382.795,405.002,408.836,1,1,1,142.0532
48407506,048400,326.516,368.431,345.466,1,1,1,328.0588
48407507,048400,446.421,520.227,478.35,1,1,1,290.7794
48407510,048400,411.066,403.044,454.612,1,1,1,313.3965
48407516,048400,470.504,480.617,441.297,1,1,1,285.3283
48407523,048400,332.046,452.832,387.731,1,1,1,153.9643
48407543,048400,282.193,370.674,330.016,1,1,1,339.2426
48407545,048400,501.417,456.271,457.053,1,1,1,195.8831
48407559,048400,335.597,353.429,406.945,1,1,1,328.0588
48407570,048400,345.351,463.189,387.105,1,1,1,287.2054
48407582,048400,183.348,319.6,251.379,1,1,1,154.7279
48407583,048400,385.602,468.946,484.875,1,1,1,212.6055
48407587,048400,438.446,456.519,437.703,1,1,1,207.6887
48407599,048400,409.935,412.018,471.338,1,1,1,189.9446
48407607,048400,339.978,421.121,402.178,1,1,1,170.1711
48407613,048400,368.716,317.633,392.949,1,1,1,189.9446
48407621,048400,385.846,379.753,383.03,1,1,1,143.8677
48407654,048400,389.166,342.465,354.136,1,1,1,164.7459
48407668,048400,449.937,469.631,399.133,1,1,1,222.6493
48407674,048400,473.421,490.04,460.196,1,1,1,207.6887
48407679,048400,347.762,394.875,486.608,1,1,1,339.2426
48407700,048400,446.875,454.734,426.954,1,1,1,285.3283
48407712,048400,427.524,478.665,400.008,1,1,1,221.1183
48407719,048400,480.45,467.624,496.246,1,1,1,234.5769
48407726,048400,324.729,265.595,311.945,1,1,1,342.225
48407735,048400,400.759,433.9,352.434,1,1,1,195.8831
48407747,048400,370.034,392.787,399.902,1,1,1,99.57602
48407762,048400,544.226,444.97,452.005,1,1,1,342.225
48407772,048400,427.886,445.228,402.37,1,1,1,203.922
48407777,048400,457.11,427.851,475.036,1,1,1,153.9643
48407782,048400,480.418,478.868,463.449,1,1,1,287.2054
48407819,048400,403.369,348.279,364.442,1,1,1,142.0532
48407824,048400,392.183,413.356,443.8,1,1,1,246.5689
48407839,048400,350.203,457.835,416.179,1,1,1,158.9487
48407873,048400,395.329,422.998,375.757,1,1,1,189.9446
48407878,048400,379.508,433.634,423.989,1,1,1,99.57602
48407893,048400,387.588,403.548,341.044,1,1,1,221.1183
48407902,048400,344.939,368.214,365.649,1,1,1,246.7407
48407908,048400,309.678,352.873,354.405,1,1,1,162.0677
48407911,048400,410.578,394.828,404.591,1,1,1,212.6055
48407934,048400,344.09,359.012,430.072,1,1,1,165.7533
48407950,048400,411.407,439.752,442.246,1,1,1,316.875
48407970,048400,288.025,332.634,306.323,1,1,1,153.9643
48407973,048400,418.68,478.954,484.277,1,1,1,99.57602
48407974,048400,383.911,430.736,356.892,1,1,1,339.2426
48407977,048400,413.819,430.036,362.707,1,1,1,281.1933
48407978,048400,346.158,318.611,339.479,1,1,1,195.8831
48408005,048400,365.438,367.104,370.695,1,1,1,135.3591
48408019,048400,358.497,367.86,329.425,1,1,1,290.7794
48408027,048400,484.74,465.543,467.12,1,1,1,143.8677
48408047,048400,424.941,356.827,363.685,1,1,1,313.3965
48408054,048400,423.116,393.716,427.025,1,1,1,204.3627
48408057,048400,513.303,545.93,441.928,1,1,1,110.5299
